SYMBOL,SERIES,NAME,OPEN,HIGH,LOW,CLOSE,VOLUME,VALUE,session,Pivot,BC,TC,CPR_Top,CPR_Bottom,CPR_Width,CPR_Width_Pct,CPR_Class,Bias,Price_Position,Segment,Industry,Bullish_CPR,Bearish_CPR,Width_Rank_Pct,History_Days,Value_60d,Overlay,Own_Narrow,Setup,Nifty500,Signal_Direction,Signal_Score,Signal_Grade,Signal_Explanation,Strategy_Type,Strategy_Setup,Strategy_Confirmation,Strategy_Explanation,JCurve_Stage,JCurve_Score,JCurve_Explanation
ISFT,EQ,INTRASOFT TECH. LTD,85.01,86.99,82.6,85.69,12336,1045605.02,20260601,85.09333333333332,84.79499999999999,85.39166666666665,85.39166666666665,84.79499999999999,0.596666666666664,0.6963083984906804,Moderate,Bullish,Above CPR,Cash Only,Diversified,False,False,0.4285714285714285,7,1381552.09,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
CANFINHOME,EQ,CAN FIN HOMES LTD,829.65,841.55,815.0,837.05,195938,162160037.75,20260601,831.1999999999999,828.275,834.1249999999999,834.1249999999999,828.275,5.849999999999909,0.698882981900712,Moderate,Bullish,Above CPR,Cash Only,Financial Services,False,False,1.0,7,112461904.85,Outside,False,No setup,True,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
ANANTRAJ,EQ,ANANT RAJ LIMITED,522.0,548.95,517.0,538.65,8827842,4769078469.45,20260601,534.8666666666667,532.975,536.7583333333333,536.7583333333333,532.975,3.783333333333303,0.7023732169930945,Moderate,Bullish,Above CPR,Cash Only,Realty,False,False,0.7142857142857143,7,724545548.65,Higher,False,No setup,True,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
TEGA,EQ,TEGA INDUSTRIES LIMITED,1750.0,1867.4,1717.2,1811.4,1242951,2258544545.5,20260601,1798.6666666666667,1792.3000000000002,1805.0333333333333,1805.0333333333333,1792.3000000000002,12.73333333333312,0.7029553568142387,Moderate,Bullish,Above CPR,Cash Only,Capital Goods,False,False,0.8571428571428571,7,43760635.0,Higher,False,No setup,True,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
CYIENTDLM,EQ,CYIENT DLM LIMITED,425.1,437.65,419.1,433.0,149962,64640306.2,20260601,429.9166666666667,428.375,431.45833333333337,431.45833333333337,428.375,3.0833333333333712,0.7120862201693697,Moderate,Bullish,Above CPR,Cash Only,Diversified,False,False,0.5714285714285714,7,62374015.5,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
ORIENTHOT,EQ,ORIENT HOTELS LTD,96.0,99.65,95.12,98.44,344772,33745207.19,20260601,97.73666666666668,97.385,98.08833333333337,98.08833333333337,97.385,0.7033333333333474,0.7144792089936484,Moderate,Bullish,Above CPR,Cash Only,Diversified,False,False,0.7142857142857143,7,12796136.73,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
ASIANTILES,EQ,ASIAN GRANITO IND. LTD.,60.0,62.74,58.89,61.48,6186076,379275245.74,20260601,61.03666666666666,60.815,61.258333333333326,61.258333333333326,60.815,0.443333333333328,0.7211017132942876,Moderate,Bullish,Above CPR,Cash Only,Building Materials,False,False,0.8571428571428571,7,186207714.63,Lower,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
INTENTECH,EQ,INTENSE TECHNOLOGIES LTD,87.5,98.8,87.5,94.17,110025,10300532.29,20260601,93.49,93.15,93.83,93.83,93.15,0.6800000000000068,0.7220983328023859,Moderate,Bullish,Above CPR,Cash Only,Information Technology,False,False,0.7142857142857143,7,5451066.34,Lower,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
DWARKESH,EQ,DWARIKESH SUGAR IND LTD,44.3,45.0,43.13,44.55,1030737,45465623.37,20260601,44.22666666666667,44.065,44.388333333333335,44.388333333333335,44.065,0.3233333333333377,0.7257762813318467,Moderate,Bullish,Above CPR,Cash Only,Diversified,False,False,0.7142857142857143,7,36251150.64,Overlapping,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
SHREEJISPG,EQ,SHREEJI SHIPPING GLOBAL L,460.0,473.4,453.0,468.3,1681669,777571598.6,20260601,464.9,463.2,466.6000000000001,466.6000000000001,463.2,3.400000000000091,0.7260303224428979,Moderate,Bullish,Above CPR,Cash Only,Diversified,False,False,0.8571428571428571,7,400420216.3,Overlapping,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
AHLUCONT,EQ,AHLUWALIA CONT IND LTD,750.0,771.0,739.55,763.65,114717,86748889.5,20260601,758.0666666666666,755.275,760.8583333333332,760.8583333333332,755.275,5.5833333333332575,0.7311377376197548,Moderate,Bullish,Above CPR,Cash Only,Diversified,False,False,0.7142857142857143,7,33383023.6,Lower,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
ARVINDFASN,EQ,ARVIND FASHIONS LIMITED,465.0,467.95,452.8,465.55,149182,68879618.35,20260601,462.1,460.375,463.82499999999993,463.82499999999993,460.375,3.449999999999932,0.7410589625174377,Moderate,Bullish,Above CPR,Cash Only,Diversified,False,False,0.5714285714285714,7,68879618.35,Outside,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
MAGNUM,EQ,MAGNUM VENTURES LTD.,20.0,20.19,19.44,20.04,38378,764984.12,20260601,19.89,19.815,19.965,19.965,19.815,0.1499999999999985,0.7485029940119691,Moderate,Bullish,Above CPR,Cash Only,Diversified,False,False,0.2857142857142857,7,707357.57,Inside,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
SGL,EQ,STL GLOBAL LIMITED,11.55,12.25,10.51,11.51,107631,1211613.23,20260601,11.423333333333332,11.38,11.466666666666663,11.466666666666663,11.38,0.086666666666666,0.7529684332464466,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,0.5714285714285714,7,124973.25,Inside,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
GESHIP,EQ,THE GE SHPG.LTD,1418.9,1487.0,1415.0,1467.7,1494016,2180050368.2,20260601,1456.5666666666666,1451.0,1462.1333333333332,1462.1333333333332,1451.0,11.133333333333212,0.7585564715768353,Wide,Bullish,Above CPR,Cash Only,Services,False,False,0.4285714285714285,7,2180050368.2,Inside,False,No setup,True,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
PVSL,EQ,POPULAR VEHICLES N SER L,97.75,100.9,97.09,100.14,57057,5672435.35,20260601,99.37666666666668,98.995,99.75833333333333,99.75833333333333,98.995,0.7633333333333212,0.7622661607083295,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,0.5714285714285714,7,5672435.35,Overlapping,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
SUPREMEINF,EQ,SUPREME INFRA. LTD.,86.4,87.54,83.47,86.5,88768,7649981.74,20260601,85.83666666666666,85.505,86.16833333333332,86.16833333333332,85.505,0.6633333333333269,0.7668593448940195,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,1.0,7,4541790.06,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
E2E,EQ,E2E NETWORKS LIMITED,4100.0,4118.5,4022.7,4118.5,248727,1022828124.1,20260601,4086.566666666667,4070.6,4102.533333333335,4102.533333333335,4070.6,31.93333333333476,0.7753631985755678,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,0.5714285714285714,7,889560886.4,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
ANURAS,EQ,ANUPAM RASAYAN INDIA LTD,1299.8,1345.4,1280.0,1328.2,316670,414571434.5,20260601,1317.8666666666668,1312.7,1323.0333333333335,1323.0333333333335,1312.7,10.333333333333483,0.7779952818350764,Wide,Bullish,Above CPR,Cash Only,Chemicals,False,False,0.8571428571428571,7,414571434.5,Overlapping,False,No setup,True,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
MAXESTATES,EQ,MAX ESTATES LIMITED,440.0,455.0,434.3,449.95,67485,30266340.2,20260601,446.4166666666667,444.65,448.1833333333334,448.1833333333334,444.65,3.5333333333334167,0.7852724376782791,Wide,Bullish,Above CPR,Cash Only,Real Estate & Infra,False,False,0.7142857142857143,7,46659394.8,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
NATIONALUM,EQ,NATIONAL ALUMINIUM CO LTD,425.45,436.75,421.4,434.2,9695414,4172594403.4,20260601,430.7833333333333,429.075,432.4916666666666,432.4916666666666,429.075,3.4166666666666288,0.7868877629356584,Wide,Bullish,Above CPR,Cash Only,Metals & Mining,False,False,1.0,7,3098613332.35,Overlapping,False,No setup,True,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
THANGAMAYL,EQ,THANGAMAYIL JEWELLERY LTD,4204.9,4334.0,4132.0,4284.1,213550,906700414.5,20260601,4250.033333333334,4233.0,4267.066666666668,4267.066666666668,4233.0,34.06666666666752,0.7951884098566213,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,0.7142857142857143,7,355922519.5,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
KAJARIACER,EQ,KAJARIA CERAMICS LTD,1075.8,1109.7,1067.1,1101.7,239394,261200019.5,20260601,1092.8333333333333,1088.4,1097.2666666666664,1097.2666666666664,1088.4,8.866666666666333,0.8048167982814136,Wide,Bullish,Above CPR,Cash Only,Consumer Durables,False,False,1.0,7,261200019.5,Higher,False,No setup,True,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
NKIND,EQ,NK INDUSTRIES LTD,65.0,67.49,63.5,66.3,258,17017.9,20260601,65.76333333333334,65.495,66.03166666666667,66.03166666666667,65.495,0.5366666666666617,0.8094519859225667,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,0.8571428571428571,7,27108.42,Lower,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
SETL,EQ,STANDARD ENGNG TCNLGY LTD,133.51,143.0,132.3,139.35,468220,65074504.54,20260601,138.21666666666667,137.65,138.78333333333333,138.78333333333333,137.65,1.1333333333333258,0.8132998445162009,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,0.5714285714285714,7,46733269.22,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
COALINDIA,EQ,COAL INDIA LTD,456.55,477.0,456.55,472.6,47716517,22356076453.0,20260601,468.7166666666667,466.775,470.6583333333334,470.6583333333334,466.775,3.88333333333344,0.8216955847087262,Wide,Bullish,Above CPR,Cash Only,Oil Gas & Consumable Fuels,False,False,0.5714285714285714,7,7963826237.75,Higher,False,No setup,True,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
PRECWIRE,EQ,PRECISION WIRES INDIA LTD,426.4,441.65,419.25,435.85,603916,260570896.9,20260601,432.25,430.45,434.05,434.05,430.45,3.6000000000000227,0.8259722381553338,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,0.2857142857142857,7,284338475.25,Inside,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
SOMANYCERA,EQ,SOMANY CERAMICS LIMITED,495.0,543.95,495.0,526.0,387094,204324872.1,20260601,521.65,519.475,523.8249999999999,523.8249999999999,519.475,4.349999999999909,0.8269961977186139,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,0.4285714285714285,7,44989016.75,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
ORCHASP,EQ,ORCHASP LIMITED,1.98,1.99,1.9,1.97,136733,267536.29,20260601,1.9533333333333327,1.945,1.9616666666666664,1.9616666666666664,1.945,0.0166666666666666,0.8460236886632796,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,1.0,7,267536.29,Lower,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
IGL,EQ,INDRAPRASTHA GAS LTD,160.47,165.36,159.5,164.53,5084235,831968425.93,20260601,163.13,162.43,163.82999999999998,163.82999999999998,162.43,1.3999999999999773,0.8509086488786101,Wide,Bullish,Above CPR,Cash Only,Oil Gas & Consumable Fuels,False,False,1.0,7,831968425.93,Higher,False,No setup,True,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
RETAIL,EQ,JHS SVENDGAARD RETAIL V L,20.3,21.35,19.91,20.9,1405,29137.08,20260601,20.72,20.630000000000003,20.81,20.81,20.630000000000003,0.1799999999999997,0.8612440191387547,Wide,Bullish,Above CPR,Cash Only,Consumer & Retail,False,False,0.2857142857142857,7,27771.1,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
SILVERTUC,EQ,SILVER TOUCH TECHNO LTD,174.0,176.72,172.02,176.72,147408,25995897.64,20260601,175.15333333333334,174.37,175.93666666666667,175.93666666666667,174.37,1.5666666666666629,0.8865248226950333,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,0.2857142857142857,7,49319631.88,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
MEGASTAR,EQ,MEGASTAR FOODS LIMITED,272.25,289.0,272.25,284.45,7237,2070715.8,20260601,281.90000000000003,280.625,283.17500000000007,283.17500000000007,280.625,2.550000000000068,0.8964668658815498,Wide,Bullish,Above CPR,Cash Only,Energy & Oil/Gas,False,False,0.7142857142857143,7,16702649.85,Outside,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
