SYMBOL,SERIES,NAME,OPEN,HIGH,LOW,CLOSE,VOLUME,VALUE,session,Pivot,BC,TC,CPR_Top,CPR_Bottom,CPR_Width,CPR_Width_Pct,CPR_Class,Bias,Price_Position,Segment,Industry,Bullish_CPR,Bearish_CPR,Width_Rank_Pct,History_Days,Value_60d,Overlay,Own_Narrow,Setup,Nifty500,Signal_Direction,Signal_Score,Signal_Grade,Signal_Explanation,Strategy_Type,Strategy_Setup,Strategy_Confirmation,Strategy_Explanation,JCurve_Stage,JCurve_Score,JCurve_Explanation
MAHESHWARI,EQ,MAHESHWARI LOGISTICS LTD.,54.5,56.4,54.5,55.45,13167,734111.52,20260529,55.45000000000001,55.45,55.45000000000002,55.45000000000002,55.45,1.4210854715202004e-14,2.5628232128407585e-14,Narrow,Bullish,Inside CPR,Cash Only,Diversified,False,False,0.1666666666666666,6,511615.395,Lower,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
GIPCL,EQ,GUJ IND POW CO. LTD,159.0,167.74,159.0,165.17,1880697,310442664.48,20260529,163.97,163.37,164.57,164.57,163.37,1.1999999999999886,0.7265241872010587,Moderate,Bullish,Above CPR,Cash Only,Diversified,False,False,0.6666666666666666,6,59712036.04,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
AMBICAAGAR,EQ,AMBICA AGAR & AROMAINDLTD,24.49,24.84,23.11,24.24,7301,178101.53,20260529,24.063333333333333,23.975,24.151666666666664,24.151666666666664,23.975,0.1766666666666623,0.7288228822882109,Moderate,Bullish,Above CPR,Cash Only,Diversified,False,False,1.0,6,92471.825,Overlapping,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
EMMVEE,EQ,EMMVEE PHOTOVOLTAIC PWR L,315.0,329.95,313.5,325.3,14721141,4787237467.6,20260529,322.9166666666667,321.725,324.1083333333333,324.1083333333333,321.725,2.3833333333333258,0.7326570345322243,Moderate,Bullish,Above CPR,Cash Only,Capital Goods,False,False,0.6666666666666666,6,2053178101.4,Higher,False,No setup,True,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
VELJAN,EQ,VELJAN DENISON LTD.,1068.9,1069.0,1026.0,1059.2,151,158179.7,20260529,1051.4,1047.5,1055.2999999999995,1055.2999999999995,1047.5,7.799999999999727,0.7364048338368322,Moderate,Bullish,Above CPR,Cash Only,Diversified,False,False,0.6666666666666666,6,170282.40000000002,Lower,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
SOBHA,EQ,SOBHA LIMITED,1424.2,1425.1,1379.3,1418.0,239194,336609043.9,20260529,1407.4666666666665,1402.1999999999998,1412.7333333333331,1412.7333333333331,1402.1999999999998,10.533333333333305,0.7428302773859875,Moderate,Bullish,Above CPR,Cash Only,Realty,False,False,0.8333333333333334,6,117209542.8,Overlapping,False,No setup,True,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
TIPSFILMS,EQ,TIPS FILMS LIMITED,356.3,374.2,345.45,363.9,7234,2626056.95,20260529,361.1833333333333,359.825,362.5416666666667,362.5416666666667,359.825,2.716666666666697,0.7465420903178613,Moderate,Bullish,Above CPR,Cash Only,Media & Entertainment,False,False,0.6666666666666666,6,2777981.6,Overlapping,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
HARIOMPIPE,EQ,HARIOM PIPE INDUSTRIES L,391.1,407.95,371.2,394.0,861467,338749225.2,20260529,391.05,389.575,392.525,392.525,389.575,2.950000000000045,0.7487309644670166,Moderate,Bullish,Above CPR,Cash Only,Building Materials,False,False,0.3333333333333333,6,289238702.025,Lower,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
CONFIPET,EQ,CONFIDENCE PETRO IND LTD.,63.85,70.15,63.85,67.77,5422010,369033963.06,20260529,67.25666666666666,67.0,67.51333333333332,67.51333333333332,67.0,0.5133333333333212,0.7574639712753745,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,0.3333333333333333,6,161069989.83999997,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
RUBICON,EQ,RUBICON RESEARCH LIMITED,984.0,1020.0,968.0,1005.6,291085,289525097.2,20260529,997.8666666666668,994.0,1001.7333333333332,1001.7333333333332,994.0,7.733333333333348,0.7690267833465939,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,0.5,6,101420731.2,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
NEOGEN,EQ,NEOGEN CHEMICALS LIMITED,1790.0,1887.0,1786.2,1858.1,203571,378321135.9,20260529,1843.7666666666664,1836.6,1850.933333333333,1850.933333333333,1836.6,14.33333333333303,0.7713973054912562,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,1.0,6,109770229.75,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
SPAL,EQ,S. P. APPARELS LIMITED,752.45,795.55,750.35,782.05,41468,32237395.0,20260529,775.9833333333332,772.95,779.0166666666664,779.0166666666664,772.95,6.066666666666379,0.7757389766212364,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,0.3333333333333333,6,28855661.775,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
SYRMA,EQ,SYRMA SGS TECHNOLOGY LTD,1060.0,1102.6,1049.1,1088.55,1983788,2153911784.1,20260529,1080.0833333333333,1075.85,1084.3166666666666,1084.3166666666666,1075.85,8.466666666666697,0.7777930886653527,Wide,Bullish,Above CPR,Cash Only,Capital Goods,False,False,1.0,6,1074837446.2,Higher,False,No setup,True,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
INDOBORAX,EQ,INDO BORAX & CHEMICAL LTD,330.05,352.55,327.8,344.2,273569,94309342.4,20260529,341.51666666666665,340.175,342.8583333333333,342.8583333333333,340.175,2.6833333333332803,0.7795855122990356,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,0.6666666666666666,6,83720450.125,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
ALMONDZ,EQ,ALMONDZ GLOBAL SEC LTD,13.98,13.98,12.96,13.63,197557,2648716.71,20260529,13.523333333333332,13.47,13.576666666666666,13.576666666666666,13.47,0.1066666666666655,0.7825874296894025,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,0.6666666666666666,6,1689431.185,Lower,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
USK,EQ,UDAYSHIVAKUMAR INFRA LTD,23.63,23.63,23.07,23.63,43038,1016109.46,20260529,23.44333333333333,23.35,23.53666666666666,23.53666666666666,23.35,0.1866666666666603,0.7899562702778685,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,0.6666666666666666,6,355939.41500000004,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
FINKURVE,EQ,FINKURVE FINANCIAL SERV L,60.62,62.09,56.0,59.77,190842,11140184.82,20260529,59.28666666666667,59.045,59.528333333333336,59.528333333333336,59.045,0.4833333333333343,0.8086554012603886,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,0.3333333333333333,6,5464967.859999999,Lower,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
AERONEU,EQ,AEROFLEX NEU LIMITED,87.6,90.29,87.5,89.99,59546,5342783.53,20260529,89.26,88.89500000000001,89.625,89.625,88.89500000000001,0.7299999999999898,0.8112012445827201,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,0.6666666666666666,6,5339455.015000001,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
AKCAPIT,EQ,A K CAPITAL SERVICES LTD.,1707.7,1720.0,1655.1,1708.6,1672,2849766.6,20260529,1694.5666666666666,1687.55,1701.5833333333333,1701.5833333333333,1687.55,14.033333333333305,0.8213352062117115,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,0.3333333333333333,6,1998172.3,Overlapping,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
AMBALALSA,EQ,AMBALAL SARABHAI ENT L,35.0,36.4,33.31,35.29,235878,8367401.68,20260529,35.0,34.855000000000004,35.145,35.145,34.855000000000004,0.289999999999992,0.8217625389628564,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,0.6666666666666666,6,5090537.94,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
VIJAYA,EQ,VIJAYA DIAGNOSTIC CEN LTD,1261.9,1322.1,1261.9,1308.5,418625,546033523.3,20260529,1297.5,1292.0,1303.0,1303.0,1292.0,11.0,0.8406572411157813,Wide,Bullish,Above CPR,Cash Only,Healthcare,False,False,0.8333333333333334,6,187570175.9,Higher,False,No setup,True,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
NIPPOBATRY,EQ,INDO-NATIONAL LIMITED,365.0,372.0,357.0,369.2,6024,2208635.85,20260529,366.06666666666666,364.5,367.6333333333333,367.6333333333333,364.5,3.1333333333333258,0.8486818345973255,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,1.0,6,2577589.025,Overlapping,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
PGEL,EQ,PG ELECTROPLAST LTD,466.35,493.9,458.9,482.55,11009379,5257099066.15,20260529,478.45,476.4,480.5,480.5,476.4,4.100000000000023,0.84965288571133,Wide,Bullish,Above CPR,Cash Only,Consumer Durables,False,False,0.8333333333333334,6,1240723777.0,Higher,False,No setup,True,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
RPTECH,EQ,RASHI PERIPHERALS LIMITED,523.0,555.05,517.3,543.1,253804,138026025.0,20260529,538.4833333333332,536.175,540.7916666666665,540.7916666666665,536.175,4.616666666666561,0.850058307248492,Wide,Bullish,Above CPR,Cash Only,Information Technology,False,False,0.8333333333333334,6,72942458.3,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
CLEAN,EQ,CLEAN SCIENCE & TECH LTD,757.0,817.6,757.0,797.5,1562925,1258264764.95,20260529,790.6999999999999,787.3,794.0999999999999,794.0999999999999,787.3,6.7999999999999545,0.8526645768025022,Wide,Bullish,Above CPR,Cash Only,Chemicals,False,False,1.0,6,143472630.2,Higher,False,No setup,True,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
GARFIBRES,EQ,GARWARE TECH FIBRES LTD,649.55,662.0,639.9,659.45,80806,52688039.95,20260529,653.7833333333334,650.95,656.6166666666668,656.6166666666668,650.95,5.666666666666743,0.859301943538819,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,1.0,6,36645672.1,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
GULFOILLUB,EQ,GULF OIL LUB. IND. LTD.,930.1,994.05,926.85,973.05,588617,572129081.55,20260529,964.65,960.45,968.85,968.85,960.45,8.399999999999864,0.8632649915214906,Wide,Bullish,Above CPR,Cash Only,Energy & Oil/Gas,False,False,1.0,6,68003048.775,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
SURANASOL,EQ,SURANA SOLAR LIMITED,27.03,27.47,26.5,27.34,74805,2033728.79,20260529,27.10333333333333,26.985,27.22166666666667,27.22166666666667,26.985,0.2366666666666717,0.8656425262131371,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,0.8333333333333334,6,1923797.8,Outside,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
PGIL,EQ,PEARL GLOBAL IND LIMITED,1629.0,1664.0,1600.0,1653.5,80818,132683570.2,20260529,1639.1666666666667,1632.0,1646.3333333333337,1646.3333333333337,1632.0,14.333333333333483,0.8668480999899295,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,0.8333333333333334,6,55564509.4,Overlapping,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
RHIM,EQ,RHI MAGNESITA INDIA LTD,413.0,416.05,386.5,406.6,886706,355183143.45,20260529,403.05,401.275,404.8250000000001,404.8250000000001,401.275,3.550000000000068,0.8730939498278573,Wide,Bullish,Above CPR,Cash Only,Capital Goods,False,False,0.8333333333333334,6,140863688.975,Lower,False,No setup,True,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
GVT&D,EQ,GE VERNOVA T&D INDIA LTD,5140.0,5222.1,4940.0,5148.6,2379024,12165818616.3,20260529,5103.566666666667,5081.05,5126.083333333333,5126.083333333333,5081.05,45.03333333333285,0.8746714317160558,Wide,Bullish,Above CPR,Cash Only,Capital Goods,False,False,0.6666666666666666,6,4566731482.6,Higher,False,No setup,True,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
SECURKLOUD,EQ,SECUREKLOUD TECH LIMITED,21.24,21.29,19.8,20.82,12328,256209.07,20260529,20.636666666666667,20.545,20.72833333333333,20.72833333333333,20.545,0.18333333333333,0.8805635606788185,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,0.6666666666666666,6,333443.705,Outside,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
METROPOLIS,EQ,METROPOLIS HEALTHCARE LTD,531.0,565.0,531.0,555.35,460621,253968881.15,20260529,550.4499999999999,548.0,552.8999999999999,552.8999999999999,548.0,4.899999999999864,0.8823264607904678,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,1.0,6,153631946.675,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
ARENTERP,EQ,RAJDARSHAN INDUSTRIES LTD,40.99,40.99,38.31,40.19,1118,43978.68,20260529,39.830000000000005,39.650000000000006,40.010000000000005,40.010000000000005,39.650000000000006,0.3599999999999994,0.8957452102513049,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,0.6666666666666666,6,57459.485,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
VINDHYATEL,EQ,VINDHYA TELELINKS LTD,2125.5,2285.9,2075.3,2210.5,238927,521948427.8,20260529,2190.566666666667,2180.6000000000004,2200.5333333333338,2200.5333333333338,2180.6000000000004,19.933333333333398,0.9017567669456408,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,0.5,6,496939485.55,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
PAISALO,EQ,PAISALO DIGITAL LIMITED,49.49,52.4,49.34,51.58,25618040,1322140256.55,20260529,51.10666666666666,50.870000000000005,51.34333333333332,51.34333333333332,50.870000000000005,0.4733333333333149,0.9176683469044494,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,1.0,6,680185642.8599999,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
